,itemId,itemName,itemType,avgPlat,lastSold,avgPlatMaxed,lastSoldMaxed,avgPlatDiff,lastSoldPlatDiff
1555,5f498a259426ed00443bd0ca,Carnis Mandible,Mod,2.2,2.0,8.0,4.0,5.8,2.0
1556,5f498a259426ed00443bd0cd,Damaged Necramech Pod,Component,4.0,3.825,,,,
1557,5f498a269426ed00443bd0cf,Necramech Refuel,Mod,14.4,12.5,,,,
1558,5f498a269426ed00443bd0d1,Carnis Stinger,Mod,12.8,11.333,26.6,20.545,13.8,9.21
1559,5f498a269426ed00443bd0d9,Crescent Charge,Mod,33.0,10.0,,,,
1560,5f498a279426ed00443bd0e0,Survival Instinct,Mod,,50.0,,,,
1561,5f4ed3ecd5c36d0086f55af5,Deimos Underground Scene,Misc.,133.2,200.0,,,,
1562,5f4ed3f2d5c36d0086f55aff,Deimos Cambion Drift Scene,Misc.,47.0,60.0,,,,
1563,5f986cf99dbdce024971b0b7,Nezha Prime Blueprint,Warframe,5.6,5.45,,,,
1564,5f986cf99dbdce024971b0bb,Guandao Prime Blueprint,Weapon,4.2,4.727,,,,
1565,5fa5698e9dbdce0625d562a8,Combo Killer,Mod,38.9,35.0,45.0,75.0,6.1,40.0
1566,5fb84767c34da3004797d539,Thrall Pact,Mod,10.9,10.25,12.3,16.5,1.4,6.25
1567,5fb84767c34da3004797d53a,Critical Surge,Mod,10.0,10.0,14.8,10.0,4.8,0.0
1568,5fb84767c34da3004797d53b,Theorem Demulcent,Arcane,3.7,3.0,,,,
1569,5fb84767c34da3004797d53c,Sporothrix Blueprint,Weapon,3.6,3.333,,,,
1570,5fb84767c34da3004797d53f,Necramech Efficiency,Mod,8.9,9.5,,,,
1571,5fb84767c34da3004797d540,Theorem Infection,Arcane,4.8,5.3,,,,
1572,5fb84767c34da3004797d541,Arum Spinosa Blueprint,Weapon,4.6,4.5,,,,
1573,5fb84767c34da3004797d542,Volatile Quick Return,Mod,4.3,3.368,9.3,5.0,5.0,1.63
1574,5fb84767c34da3004797d543,Blending Talons,Mod,12.1,10.667,14.2,14.5,2.1,3.83
1575,5fb84767c34da3004797d544,Arum Spinosa Guard,Weapon,25.8,25.211,,,,
1576,5fb84768c34da3004797d545,Arum Spinosa Set,Weapon,137.8,141.0,,,,
1577,5fb84768c34da3004797d546,Sporothrix Set,Weapon,155.6,160.059,,,,
1578,5fb84768c34da3004797d54b,Residual Shock,Arcane,27.1,20.0,,,,
1579,5fca4b457bfda40043597ee8,Primed Firestorm,Mod,79.4,75.8,168.5,167.923,89.1,92.12
1580,5fca4b457bfda40043597ee9,Primed Fulmination,Mod,133.8,137.75,210.0,214.0,76.2,76.25
1581,5fde10c16db57b0185b3906e,Bonewidow Set,Other,87.6,87.5,,,,
1582,5fde10c26db57b0185b3906f,Bonewidow Weapon Pod,Other,25.5,24.0,,,,
1583,5fde10c26db57b0185b39070,Bonewidow Casing,Other,22.0,15.0,,,,
1584,5fde10c26db57b0185b39071,Morgha Stock,Component,40.0,35.0,,,,
1585,5fde10c26db57b0185b39073,Cortege Barrel,Component,61.6,150.0,,,,
1586,5fde10c36db57b0185b39076,Necramech Enemy Sense,Mod,6.2,5.0,,,,
1587,5fde10c56db57b0185b3907e,Cortege Stock,Component,44.0,35.0,,,,
1588,5fde10c56db57b0185b39081,Necramech Rebuke,Mod,15.8,20.0,,,,
1589,5fde10c66db57b0185b39084,Cortege Set,Component,107.0,110.0,,,,
1590,5fde10c66db57b0185b39085,Bonewidow Capsule,Other,29.0,20.0,,,,
1591,5fde10c66db57b0185b39086,Voidrig Set,Component,74.1,75.145,,,,
1592,5fde10c66db57b0185b39087,Necramech Aviator,Mod,9.1,8.0,27.0,10.0,17.9,2.0
1593,5fe0ea826db57b0225115012,Ayatan Hemakara Sculpture,Ayatan Sculpture,12.0,11.25,,,,
1594,5fe0ea836db57b0225115013,Prisma Dual Decurions,Weapon,105.8,105.6,,,,
1595,5fe0ea836db57b0225115016,Cedo Barrel,Weapon,9.1,8.0,,,,
1596,5fe0ea836db57b0225115017,Cedo Receiver,Weapon,9.2,10.0,,,,
1597,5fe0ea836db57b0225115018,Cedo Set,Weapon,17.6,19.083,,,,
1598,5a2feeb2c2c9e90cbdaa23d5,Mirage Prime Chassis Blueprint,Warframe,8.2,8.217,,,,
1599,5a311f84c2c9e90dfff475e5,Kogake Prime Blueprint,Weapon,5.5,4.667,,,,
1600,54a74455e779892d5e5156d9,Hornet Strike,Mod,49.3,49.0,50.1,49.5,0.8,0.5
1601,592dd262011e88f094afec83,Sybaris Prime Stock,Weapon,7.0,7.733,,,,
1602,56b656cbef0390c7e4006380,Ore Gaze,Mod,11.0,10.667,,,,
1603,59dfeb63115f1d887cfd7abb,Vigilante Offense,Mod,8.7,9.029,17.4,20.0,8.7,10.97
1604,5a04750d6c4655012038ddcc,Magus Replenish,Arcane,70.5,70.0,,,,
1605,5a0ef3fb10bc40007cce1c8a,Hunter Synergy,Mod,4.5,4.444,15.3,10.0,10.8,5.56
1606,5a3e4a52c2c9e91beabdae8f,Slicing Feathers,Mod,3.8,3.0,,,,
1607,5adf8729931bcf00574adc10,Braton Vandal Receiver,Weapon,8.8,9.556,,,,
1608,5adf872a931bcf00574adc12,Braton Vandal Stock,Weapon,113.7,113.095,,,,
1609,5adf872a931bcf00574adc14,Peculiar Bloom,Mod,22.8,22.9,28.3,23.333,5.5,0.43
1610,5ba9f2034567de01415f638b,Chroma Prime Set,Warframe,68.9,69.6,,,,
1611,5ba9f2044567de01415f638f,Raksa Kubrow Imprint,Imprint,10.3,10.471,,,,
1612,5baa8bbe4567de01ac283491,Rubico Prime Set,Weapon,65.4,64.395,,,,
1613,5baa8bbf4567de01ac283495,Gram Prime Blueprint,Weapon,7.7,7.067,,,,
1614,5bc24accb919f2010f7d579a,Ambush,Mod,52.9,54.0,,,,
1615,5bd05acf3ffcc700eb7cfcfc,Hunhow's Chamber Scene,Misc.,29.0,20.0,,,,
1616,5bd05ad03ffcc700eb7cfcff,Lua Containment Scene,Misc.,,20.0,,,,
1617,5bd05ad13ffcc700eb7cfd00,Silver Grove Shrine Scene,Misc.,,100.0,,,,
1618,5be4b0a43ffcc703294e76ae,Synth Reflex,Mod,3.3,3.0,,,,
1619,5be4b0a43ffcc703294e76af,Synth Deconstruct,Mod,18.8,19.082,27.5,30.312,8.7,11.23
1620,5be4b0a53ffcc703294e76b0,Fetch,Mod,3.4,3.286,9.1,8.0,5.7,4.71
1621,5be4b0a53ffcc703294e76b4,Tek Enhance,Mod,14.8,14.488,24.9,25.571,10.1,11.08
1622,5be5f5a33ffcc7038857f124,Crashing Havoc,Mod,,5.0,,,,
1623,56c3bc115d2f0202da32e946,Spira Prime Pouch,Weapon,27.0,25.233,,,,
1624,59385f6716efa3a742b15f62,Transistor Shield,Mod,11.2,9.0,,,,
1625,56d6b7f483240e1f3aab2907,Shell Rush,Mod,8.6,7.5,,,,
1626,56dac5565cc639de0a45c517,Sheev Blueprint,Weapon,9.9,10.333,,,,
1627,56dac55f5cc639de0a45c519,Sheev Hilt,Weapon,9.1,11.667,,,,
1628,58b57068eb26db5c3119210e,Banshee Prime Set,Warframe,58.4,59.433,,,,
1629,573b7fcc0ec44a47787a6910,Vauban Prime Set,Warframe,146.8,146.219,,,,
1630,56dac56a5cc639de0a45c51b,Mesa's Waltz,Mod,8.6,9.333,12.0,10.143,3.4,0.81
1631,573b801c0ec44a47787a6911,Fragor Prime Blueprint,Weapon,11.8,11.958,,,,
1632,57222fbf92cc365777a61c10,Sands Of Inaros,Key,17.0,17.0,,,,
1633,573b80230ec44a47787a6912,Fragor Prime Handle,Weapon,14.9,14.857,,,,
1634,573d0efa336297b2dfca2909,Vauban Prime Systems Blueprint,Warframe,45.8,44.623,,,,
1635,54a74454e779892d5e515623,Scattering Inferno,Mod,9.8,9.324,12.9,9.75,3.1,0.43
1636,5783bea1d9b6753790c89e86,Kaszas Handle,Weapon,9.2,9.5,,,,
1637,54a74454e779892d5e51562b,Tesla Bank,Mod,13.1,13.333,,,,
1638,59385f6716efa3a742b15f61,Guided Effigy,Mod,10.1,9.0,15.0,15.0,4.9,6.0
1639,5a6b495b7f2bca025fde2b57,Lasting Covenant,Mod,10.8,10.556,19.3,20.0,8.5,9.44
1640,5a6b495c7f2bca025fde2b59,Razorwing Blitz,Mod,9.7,9.754,12.1,15.231,2.4,5.48
1641,5a04750e6c4655012038ddcf,Magus Cloud,Arcane,4.6,4.0,,,,
1642,54a74454e779892d5e515637,Revenge,Mod,7.8,9.0,,4.0,-7.8,-5.0
1643,54a74454e779892d5e515657,Corrupt Charge,Mod,7.8,8.044,13.7,13.0,5.9,4.96
1644,54a74455e779892d5e5156a2,Equilibrium,Mod,6.7,6.909,60.9,60.593,54.2,53.68
1645,559daacae779897b47b74c13,Carrier Prime Cerebrum,Blueprint,26.5,26.2,,,,
1646,55c15374e779895d4f633bca,Final Harbinger,Mod,9.6,8.5,19.0,25.0,9.4,16.5
1647,56783f24cbfa8f0432dd8995,Burston Prime Set,Weapon,16.6,16.102,,,,
1648,56783f24cbfa8f0432dd89a3,Loki Prime Set,Warframe,89.0,89.388,,,,
1649,56783f24cbfa8f0432dd89a5,Nova Prime Set,Warframe,98.2,99.552,,,,
1650,56783f24cbfa8f0432dd89a6,Nyx Prime Set,Warframe,72.5,75.095,,,,
1651,56783f24cbfa8f0432dd89ae,Soma Prime Set,Weapon,98.1,96.744,,,,
1652,567af35fcbfa8f05d076a500,Twitch,Mod,4.1,4.0,,,,
1653,567af35fcbfa8f05d076a502,Venomous Rise,Mod,,40.0,,,,
1654,567af35fcbfa8f05d076a504,Adrenaline Boost,Mod,,15.0,,,,
1655,567af35fcbfa8f05d076a505,Blind Shot,Mod,,20.0,,,,
1656,567af35fcbfa8f05d076a516,Kill Switch,Mod,,20.0,,,,
1657,56c3bbe45d2f0202da32e93e,Saryn Prime Chassis Blueprint,Warframe,48.8,49.537,,,,
1658,5a0ef3fc10bc40007cce1c8e,Hunter Munitions,Mod,8.8,9.297,16.0,15.118,7.2,5.82
1659,5ab167b8b2b6a80475780fc6,Tiberon Prime Receiver,Weapon,7.2,5.778,,,,
1660,567af35fcbfa8f05d076a4e0,Meteor Munitions,Mod,,,,,,
1661,5510858ae779897288827a4b,Arcane Acceleration,Arcane,6.5,5.309,,,,
1662,59dfeb6c115f1d887cfd7ac4,Augur Seeker,Mod,9.7,10.037,15.4,12.0,5.7,1.96
1663,567af35fcbfa8f05d076a4e1,Momentary Pause,Mod,,,,,,
1664,5526aec1e779896af9418263,Eternal War,Mod,13.5,14.0,,,,
1665,54a73e65e779893a797fff2e,Boltor Prime Barrel,Weapon,12.6,12.0,,,,
1666,59dfeb5c115f1d887cfd7ab7,Gladiator Rush,Mod,4.6,4.429,11.9,10.0,7.3,5.57
1667,59dfeb63115f1d887cfd7abe,Vigilante Vigor,Mod,3.6,4.0,,,,
1668,54a73e65e779893a797fff34,Braton Prime Receiver,Weapon,3.4,3.929,,,,
1669,567af35fcbfa8f05d076a4e4,Overcharge Detectors,Mod,,,,,,
1670,567af35fcbfa8f05d076a4e5,Overview,Mod,,30.0,,20.0,0.0,-10.0
1671,567af35fcbfa8f05d076a4e6,Prize Kill,Mod,,,,,,
1672,567af35fcbfa8f05d076a4e7,Quick Charge,Mod,,,,,,
1673,5655c4c7b66f832e1ad87d50,Primed Rifle Ammo Mutation,Mod,121.4,103.4,231.5,240.0,110.1,136.6
1674,567af35fcbfa8f05d076a4e8,Razor Munitions,Mod,,,,,,
1675,566750e45dcbc186f0536bcf,Arcane Arachne,Arcane,4.0,3.727,,,,
1676,5667516b5dcbc186f0536bd2,Arcane Momentum,Arcane,2.4,2.0,,,,
1677,566751815dcbc186f0536bd3,Arcane Precision,Arcane,7.7,7.965,,,,
1678,56b656e5ef0390c7e4006384,Calm & Frenzy,Mod,12.3,12.333,,,,
1679,56b656edef0390c7e4006385,Peaceful Provocation,Mod,14.7,15.0,16.5,11.5,1.8,-3.5
1680,56c3bbe05d2f0202da32e93d,Saryn Prime Systems Blueprint,Warframe,6.6,6.446,,,,
1681,598b06b4ab6b61be6fec0fb2,Delta Beacon,Misc.,187.0,500.0,,,,
1682,56c3bbee5d2f0202da32e940,Nikana Prime Blueprint,Weapon,6.9,6.885,,,,
1683,567af35fcbfa8f05d076a4e9,Recover,Mod,,,,,,
1684,56c3bbf45d2f0202da32e941,Nikana Prime Blade,Weapon,18.6,19.72,,,,
1685,58f0ee99aa4b70452a173070,Pyroclastic Flow,Mod,12.7,14.5,13.5,19.0,0.8,4.5
1686,54a74454e779892d5e515689,Conductive Blade,Mod,4.2,3.0,17.2,25.0,13.0,22.0
1687,5ab1570db2b6a8044d5137c1,Zephyr Prime Neuroptics Blueprint,Warframe,5.3,5.25,,,,
1688,5ab1570db2b6a8044d5137c5,Zephyr Prime Set,Warframe,88.5,86.538,,,,
1689,54a74454e779892d5e51568b,Gnashing Payara,Mod,3.1,2.333,,,,
1690,5ab167b7b2b6a80475780fad,Kronen Prime Blueprint,Weapon,3.6,4.154,,,,
1691,5ab167b7b2b6a80475780fb1,Tiberon Prime Barrel,Weapon,10.1,8.938,,,,
1692,5ab167b9b2b6a80475780fd1,Kronen Prime Blade,Weapon,34.2,33.067,,,,
1693,54a74455e779892d5e51569a,Winds Of Purity,Mod,13.0,14.0,,,,
1694,54a74455e779892d5e51569e,Retribution,Mod,10.2,7.0,10.8,10.0,0.6,3.0
1695,5dbe9b157ea27b0ffe3ca289,Live Wire,Mod,5.0,4.0,,,,
1696,5df8b0ab1456970087cd9b00,Ivara Prime Set,Warframe,64.6,64.525,,,,
1697,54d4c7eae779892855c69de9,Proof Fragment,Misc.,,2.636,,,,
1698,5b50a3aa3a84fd02a7823246,Empowered Quiver,Mod,10.4,10.2,,,,
1699,5b50a3ac3a84fd02a782324b,Insatiable,Mod,10.7,10.333,15.2,19.0,4.5,8.67
1700,5bc1ab92b919f200c18c10ed,Vigorous Swap,Mod,14.8,15.9,82.8,81.667,68.0,65.77
1701,54dd27f0e7798934fcf60799,Anemic Agility,Mod,6.5,6.333,14.9,15.0,8.4,8.67
1702,5bc1ab92b919f200c18c10ee,Rolling Guard,Mod,13.6,14.828,75.6,74.727,62.0,59.9
1703,54e0c9eee7798903744178a5,Muzzle Flash,Mod,10.1,9.667,15.6,13.0,5.5,3.33
1704,59ecb5d2195d2301e654749b,Grineer Forest Water Pump Scene,Misc.,11.4,10.0,,,,
1705,5a04750d6c4655012038ddcd,Exodia Might,Arcane,10.5,10.0,,,,
1706,5911f11d97a0add8e9d5da51,Avenging Truth,Mod,9.6,7.0,,,,
1707,5a2feeb2c2c9e90cbdaa23d6,Mirage Prime Neuroptics Blueprint,Warframe,6.2,5.113,,,,
1708,58e6407ada6e257f670cf070,Teshin's Refuge Scene,Misc.,162.6,138.0,,,,
1709,59a5cd4d5cd9938cfede7043,Ballistica Prime Upper Limb,Weapon,7.2,6.667,,,,
1710,54a74454e779892d5e51562e,Dual Rounds,Mod,37.4,39.407,40.2,40.6,2.8,1.19
1711,58f0efdfaa4b70452a173075,Orvius Blade,Weapon,3.0,3.208,,,,
1712,54a74454e779892d5e515630,Burdened Magazine,Mod,2.7,2.333,,,,
1713,59a5c2565cd9938cfede703f,Nami Skyla Prime Blueprint,Weapon,7.0,6.5,,,,
1714,5be701133ffcc703e462c705,Sonic Boost,Mod,23.2,14.0,23.2,28.0,0.0,14.0
1715,5bf54b483ffcc7066e7eb854,Pax Bolt,Arcane,7.8,5.0,,,,
1716,5c196fae96037800ddadac15,Akjagara Prime Set,Weapon,95.4,99.643,,,,
1717,5c196fb496037800ddadac1a,Akjagara Prime Link,Weapon,5.0,5.143,,,,
1718,5c1bd9f814a8e4006b1dad48,Magus Melt,Arcane,6.9,5.75,,,,
1719,5c1bd9f914a8e4006b1dad49,Resolute Focus,Mod,6.4,4.0,,,,
1720,5c1bda1014a8e4006b1dad75,Magus Firewall,Arcane,180.8,200.0,,,,
1721,5c1bda2414a8e4006b1dada6,Magus Destruct,Arcane,139.0,165.0,,,,
1722,5c3892672cc6ce00f238139c,Desiccation's Curse,Mod,11.8,12.0,,,,
1723,5ca2866ffc2db2035eae059b,Stradavar Prime Barrel,Weapon,3.8,4.0,,,,
1724,5ca28670fc2db2035eae05a4,Stradavar Prime Stock,Weapon,8.5,8.3,,,,
1725,5ce7fd84d23a3b00908c4203,Repair Kit,Mod,4.6,7.0,,,,
1726,5ce7fd86d23a3b00908c4208,Aero Periphery,Mod,9.4,9.0,,,,
1727,5ce7fd86d23a3b00908c420b,Anti-Grav Array,Mod,17.8,15.0,,,,
1728,5ce7fd87d23a3b00908c420c,Aero Agility,Mod,15.1,10.0,,,,
1729,5ce7fd87d23a3b00908c420d,Kavat's Grace,Mod,23.1,22.333,28.4,28.0,5.3,5.67
1730,5ce7fd87d23a3b00908c420f,Stasis Field,Mod,,,,,,
1731,5ce7fd87d23a3b00908c4210,Tractor Beam,Mod,,,,,,
1732,5ce7fd88d23a3b00908c4212,Proton Snap,Mod,4.0,4.0,,,,
1733,5d322d1074bdad027da4d080,Ventkids Clubhouse Scene,Misc.,,30.0,,,,
1734,5d322d1074bdad027da4d082,Gas City Lower Foyer Scene,Misc.,6.2,2.0,,,,
1735,5d322d1074bdad027da4d085,Gas City Corridors Scene,Misc.,,5.0,,,,
1736,5d322d1074bdad027da4d08a,Gas City Regulators Scene,Misc.,,3.0,,,,
1737,54a74454e779892d5e515648,Primed Chamber,Mod,329.8,323.333,344.4,346.917,14.6,23.58
1738,5527a280e779892059574ca9,Odonata Prime Wings Blueprint,Blueprint,19.2,21.87,,,,
1739,55a4693be779890222824cef,Seeking Fury,Mod,2.3,2.0,,,,
1740,5a9ed835b2b6a80133127c30,Eidolon Naramon Lens,Lens,20.0,20.5,,,,
1741,578390a9d9b6753790c89e85,Meteor Crash,Mod,5.4,5.0,,,,
1742,5ab167b8b2b6a80475780fb8,Tiberon Prime Stock,Weapon,16.7,17.387,,,,
1743,5a04750c6c4655012038ddca,Magus Husk,Arcane,5.0,5.0,,,,
1744,5a04750e6c4655012038ddce,Magus Elevate,Arcane,3.5,2.286,,,,
1745,5a0ef3fb10bc40007cce1c8b,Hunter Recovery,Mod,4.1,3.8,13.0,10.0,8.9,6.2
1746,54a74454e779892d5e515684,Guardian,Mod,2.2,2.2,11.0,20.0,8.8,17.8
1747,5a2feeb2c2c9e90cbdaa23d3,Mirage Prime Set,Warframe,74.8,75.643,,,,
1748,54a74454e779892d5e515685,Smoke Shadow,Mod,11.5,10.143,,,,
1749,5dfea1421456970294aff380,Spectra Vandal Handle,Weapon,17.5,16.8,,,,
1750,5dfea1421456970294aff381,Spectra Vandal Blueprint,Weapon,9.3,9.846,,,,
1751,5dff6e1014569703166749dd,Shatter Burst,Mod,4.3,4.333,,,,
1752,5dff6e1014569703166749e3,Breach Quanta,Mod,5.4,4.0,,,,
1753,5dff6e1014569703166749f6,Tether,Mod,7.3,6.0,,,,
1754,5b802081b6de7905dcd87475,Prisma Twin Gremlins,Weapon,60.9,65.0,,,,
1755,5be5f5a03ffcc7038857f102,Celestial Nightfall,Mod,,5.0,,,,
1756,5ba4fde94567de006211ae6d,Primed Charged Shell,Mod,55.7,55.867,137.9,140.474,82.2,84.61
1757,5c196fac96037800ddadac12,Akjagara Prime Barrel,Weapon,21.2,19.5,,,,
1758,5c1bda0114a8e4006b1dad56,Charged Bullets,Mod,9.5,8.938,13.8,14.5,4.3,5.56
1759,5dff6e111456970316674a08,Particle Ram,Mod,4.7,3.5,91.0,90.0,86.3,86.5
1760,5e02154e14569703bf43e54c,Blackout Pulse,Mod,5.0,4.833,,,,
1761,5c1bda1214a8e4006b1dad79,Sabot Rounds,Mod,39.3,37.941,41.9,37.5,2.6,-0.44
1762,5baa8bbf4567de01ac283494,Rubico Prime Receiver,Weapon,5.8,4.667,,,,
1763,57bc9c99e506eb45ea25145c,Galatine Prime Blade,Weapon,4.4,4.625,,,,
1764,5baa8bbf4567de01ac283497,Gram Prime Set,Weapon,32.8,32.833,,,,
1765,55e797fde7798924a5a5650a,Sancti Tigris,Weapon,33.7,33.654,,,,
1766,5baa8bbf4567de01ac283498,Rubico Prime Stock,Weapon,9.1,9.556,,,,
1767,57bcb14ce506eb45ea25145e,Nekros Prime Blueprint,Warframe,37.9,39.509,,,,
1768,561536a1b66f836f854b966a,Trinity Prime Systems Blueprint,Warframe,11.2,9.818,,,,
1769,57c05949d0d9ef638234e4aa,Pistol Amp,Mod,5.8,5.163,14.6,15.0,8.8,9.84
1770,5e7caa01267539063de48c3e,Preparation,Mod,17.5,18.458,80.7,79.0,63.2,60.54
1771,5e839493267539077b0dd698,Titania Prime Chassis Blueprint,Warframe,7.1,8.327,,,,
1772,5e839493267539077b0dd69a,Corinth Prime Stock,Weapon,11.1,10.452,,,,
1773,5e839493267539077b0dd69e,Corinth Prime Blueprint,Weapon,4.1,4.625,,,,
1774,5e839494267539077b0dd6b0,Titania Prime Systems Blueprint,Warframe,32.9,34.275,,,,
1775,5f498a269426ed00443bd0d8,Necramech Intensify,Mod,13.8,14.091,18.9,15.0,5.1,0.91
1776,54a74454e779892d5e515687,Fury,Mod,2.7,1.0,7.9,8.0,5.2,7.0
1777,5d6ea67f7ea27b05d929cc05,Citrine Antitoxin,Other,,,,,,
1778,5d8f65b37ea27b0968b6e57a,Pathocyst Subcortex,Weapon,4.6,4.0,,,,
1779,5d9385b17ea27b0a28fd75ba,Atlas Prime Systems Blueprint,Warframe,3.8,4.515,,,,
1780,5d9385b27ea27b0a28fd75bb,Atlas Prime Neuroptics Blueprint,Warframe,48.8,47.592,,,,
1781,5d9385b27ea27b0a28fd75bc,Atlas Prime Blueprint,Warframe,3.3,2.789,,,,
1782,5d93ca117ea27b0a87566f6e,Dethcube Prime Systems,Weapon,5.1,5.087,,,,
1783,5b2985e3eb069f04ea65b0fa,Pyrana Prime Set,Weapon,63.7,66.178,,,,
1784,54a74455e779892d5e515690,Savage Silence,Mod,12.6,12.467,15.3,15.0,2.7,2.53
1785,5ada1ab2b2b6a80bb33793f3,Reaping Chakram,Mod,10.2,12.0,13.9,11.2,3.7,-0.8
1786,5ada1ab3b2b6a80bb33793f4,Supra Vandal,Weapon,56.6,56.0,,,,
1787,5b2987aaeb069f0536234276,Limbo Prime Blueprint,Warframe,5.6,5.818,,,,
1788,5adf8729931bcf00574adc0e,Braton Vandal Barrel,Weapon,8.5,8.75,,,,
1789,54a74455e779892d5e5156a1,Ravage,Mod,3.6,3.833,,,,
1790,5b2985e3eb069f04ea65b0fb,Destreza Prime Blueprint,Weapon,4.1,4.333,,,,
1791,5dbe9b067ea27b0ffe3ca267,Master Key,Mod,4.6,6.0,,,,
1792,5dbe9b087ea27b0ffe3ca26a,Out Of Sight,Mod,6.0,4.5,,,,
1793,5dbe9b097ea27b0ffe3ca26c,Khra,Mod,12.5,11.5,11.7,13.044,-0.8,1.54
1794,5dbe9b0b7ea27b0ffe3ca26e,Lohk,Mod,12.1,13.5,12.1,13.5,0.0,0.0
1795,5dbe9b0b7ea27b0ffe3ca26f,Blood For Ammo,Mod,1.8,1.0,,,,
1796,5dbe9b0b7ea27b0ffe3ca270,Failsafe,Mod,4.3,4.5,,,,
1797,5dbe9b0c7ea27b0ffe3ca271,Blood For Energy,Mod,13.4,14.2,,,,
1798,5dbe9b127ea27b0ffe3ca285,Xata,Mod,11.7,12.5,12.0,13.776,0.3,1.28
1799,5dbe9b157ea27b0ffe3ca28a,Split Flights,Mod,58.7,56.0,,,,
1800,5baa8bbf4567de01ac283496,Gram Prime Blade,Weapon,4.3,4.2,,,,
1801,54a74455e779892d5e5156b5,Voltaic Strike,Mod,40.4,38.417,44.1,42.5,3.7,4.08
1802,5b2987abeb069f053623427a,Limbo Prime Chassis Blueprint,Warframe,52.8,51.167,,,,
1803,588a789c3cf52c408a2f88dd,Ayatan Anasa Sculpture,Ayatan Sculpture,8.2,7.0,,,,
1804,5adf872a931bcf00574adc16,Lato Vandal Receiver,Weapon,2.8,2.2,,,,
1805,5be4b0a53ffcc703294e76b1,Tek Assault,Mod,16.5,16.688,25.5,25.583,9.0,8.89
1806,5be4b0a53ffcc703294e76b5,Tek Gravity,Mod,4.4,3.6,,,,
1807,5be4b0a53ffcc703294e76b8,Tek Collateral,Mod,4.4,4.0,8.8,10.0,4.4,6.0
1808,5be4b0a53ffcc703294e76b9,Synth Charge,Mod,5.8,6.5,,,,
1809,5be4b0a53ffcc703294e76ba,Mecha Overdrive,Mod,10.1,10.188,30.1,40.0,20.0,29.81
1810,5be5f59d3ffcc7038857f0f3,Star Divide,Mod,,,,,,
1811,56c3bc0c5d2f0202da32e945,Spira Prime Blade,Weapon,15.4,14.806,,,,
1812,5703ed25a064f4ab755dc13b,Snipetron Vandal Receiver,Weapon,8.6,10.0,,,,
1813,57839086d9b6753790c89e7e,Energy Field,Mod,4.2,3.333,,,,
1814,57839095d9b6753790c89e81,Zodiac Shred,Mod,8.0,7.667,,,,
1815,5740c1909d238d4a03d28519,Air Thrusters,Mod,,,,,,
1816,587a15c8c13d58ede882322b,Primed Regen,Mod,52.7,51.6,153.9,153.471,101.2,101.87
1817,54a74454e779892d5e51562a,Rifle Aptitude,Mod,3.3,4.0,,,,
1818,59dfeb6c115f1d887cfd7ac1,Augur Pact,Mod,4.1,4.0,,,,
1819,5740c1999d238d4a03d2851a,Fatal Teleport,Mod,10.8,10.333,12.6,9.0,1.8,-1.33
1820,58dbcc9e70b42255d6321e8e,Proboscis,Mod,6.8,5.0,,,,
1821,54a74454e779892d5e515639,Furor,Mod,6.4,5.0,,,,
1822,54a74454e779892d5e515672,Virulent Scourge,Mod,4.4,4.15,8.6,9.167,4.2,5.02
1823,54a73e65e779893a797fff4f,Lex Prime Receiver,Weapon,3.6,3.643,,,,
1824,5be701133ffcc703e462c709,Slay Board,Mod,20.8,14.0,,25.0,-20.8,11.0
1825,5c182b739603780081b09a54,Mesa Prime Neuroptics Blueprint,Warframe,35.3,35.416,,,,
1826,5c196fb096037800ddadac19,Redeemer Prime Handle,Weapon,34.1,34.0,,,,
1827,5c1bd9f814a8e4006b1dad47,Critical Focus,Mod,16.1,15.207,21.2,23.0,5.1,7.79
1828,5c1bda2414a8e4006b1dada4,Ammo Chain,Mod,4.1,4.0,,,,
1829,5c1e62d3817a0d0092fb1607,Cetus Scene,Misc.,73.8,50.0,,,,
1830,5c4050e22cc6ce023b79c0f0,Ion Infusion,Mod,12.8,12.5,,,,
1831,5c7849e22cc6ce090383e25d,Wolf Sledge Handle,Weapon,3.2,5.0,,,,
1832,5ca28670fc2db2035eae059e,Equinox Prime Set,Warframe,67.7,67.697,,,,
1833,5f498a279426ed00443bd0e2,Necramech Seismic Wave,Mod,5.3,5.0,,,,
1834,5f4ed3f2d5c36d0086f55afe,Necramech Stretch,Mod,4.6,5.0,,,,
1835,5f4ed3fad5c36d0086f55b0b,Granum Void Scene,Misc.,9.8,4.0,,,,
1836,5f4ed3fbd5c36d0086f55b0e,Bhisaj-Bal,Mod,19.5,20.0,,,,
1837,5f52c692d5c36d0123a824a2,Necramech Deflection,Mod,8.7,10.0,,,,
1838,5f533a19d5c36d0157f4b9ff,Botanist,Mod,48.3,42.5,52.2,50.0,3.9,7.5
1839,5f808268824fa302f3685c1f,Combo Fury,Mod,27.8,30.0,39.8,40.0,12.0,10.0
1840,5f986cf89dbdce024971b0b6,Guandao Prime Set,Weapon,56.8,58.983,,,,
1841,5f986cf99dbdce024971b0ba,Zakti Prime Set,Weapon,29.5,29.875,,,,
1842,5fb84767c34da3004797d53e,Residual Boils,Arcane,20.5,20.0,,,,
1843,5fb84768c34da3004797d548,Sporothrix Receiver,Weapon,37.9,37.4,,,,
